"Time (UTCG)","Power (W)","Solar Intensity"
1 Jul 2024 01:30:00.000,0.000,0.000000
1 Jul 2024 01:30:10.000,0.000,0.000000
1 Jul 2024 01:30:20.000,0.000,0.000000
1 Jul 2024 01:30:30.000,0.000,0.000000
1 Jul 2024 01:30:40.000,0.000,0.000000
1 Jul 2024 01:30:50.000,0.000,0.000000
1 Jul 2024 01:31:00.000,0.000,0.000000
1 Jul 2024 01:31:10.000,0.000,0.000000
1 Jul 2024 01:31:20.000,0.000,0.000000
1 Jul 2024 01:31:30.000,0.000,0.000000
1 Jul 2024 01:31:40.000,0.000,0.000000
1 Jul 2024 01:31:50.000,0.000,0.000000
1 Jul 2024 01:32:00.000,0.000,0.000000
1 Jul 2024 01:32:10.000,0.000,0.000000
1 Jul 2024 01:32:20.000,0.000,0.000000
1 Jul 2024 01:32:30.000,0.000,0.000000
1 Jul 2024 01:32:40.000,0.000,0.000000
1 Jul 2024 01:32:50.000,0.000,0.000000
1 Jul 2024 01:33:00.000,0.000,0.000000
1 Jul 2024 01:33:10.000,0.000,0.000000
1 Jul 2024 01:33:20.000,0.000,0.000000
1 Jul 2024 01:33:30.000,0.000,0.000000
1 Jul 2024 01:33:40.000,0.000,0.000000
1 Jul 2024 01:33:50.000,0.000,0.000000
1 Jul 2024 01:34:00.000,0.000,0.000000
1 Jul 2024 01:34:10.000,0.000,0.000000
1 Jul 2024 01:34:20.000,0.000,0.000000
1 Jul 2024 01:34:30.000,0.000,0.000000
1 Jul 2024 01:34:40.000,0.000,0.000000
1 Jul 2024 01:34:50.000,0.000,0.000000
1 Jul 2024 01:35:00.000,0.000,0.000000
1 Jul 2024 01:35:10.000,0.000,0.000000
1 Jul 2024 01:35:20.000,0.000,0.000000
1 Jul 2024 01:35:30.000,0.000,0.000000
1 Jul 2024 01:35:40.000,0.000,0.000000
1 Jul 2024 01:35:50.000,0.000,0.000000
1 Jul 2024 01:36:00.000,0.000,0.000000
1 Jul 2024 01:36:10.000,0.000,0.000000
1 Jul 2024 01:36:20.000,0.000,0.000000
1 Jul 2024 01:36:30.000,0.000,0.000000
1 Jul 2024 01:36:40.000,0.000,0.000000
1 Jul 2024 01:36:50.000,0.000,0.000000
1 Jul 2024 01:37:00.000,0.000,0.000000
1 Jul 2024 01:37:10.000,0.000,0.000000
1 Jul 2024 01:37:20.000,0.000,0.000000
1 Jul 2024 01:37:30.000,0.000,0.000000
1 Jul 2024 01:37:40.000,0.000,0.000000
1 Jul 2024 01:37:50.000,0.000,0.000000
1 Jul 2024 01:38:00.000,0.000,0.000000
1 Jul 2024 01:38:10.000,0.000,0.000000
1 Jul 2024 01:38:20.000,0.000,0.000000
1 Jul 2024 01:38:30.000,0.000,0.000000
1 Jul 2024 01:38:40.000,0.000,0.000000
1 Jul 2024 01:38:50.000,0.000,0.000000
1 Jul 2024 01:39:00.000,0.000,0.000000
1 Jul 2024 01:39:10.000,0.000,0.000000
1 Jul 2024 01:39:20.000,0.000,0.000000
1 Jul 2024 01:39:30.000,0.000,0.000000
1 Jul 2024 01:39:40.000,0.000,0.000000
1 Jul 2024 01:39:50.000,0.000,0.000000
1 Jul 2024 01:40:00.000,0.000,0.000000
1 Jul 2024 01:40:10.000,0.000,0.000000
1 Jul 2024 01:40:20.000,0.000,0.000000
1 Jul 2024 01:40:30.000,0.000,0.000000
1 Jul 2024 01:40:40.000,0.000,0.000000
1 Jul 2024 01:40:50.000,0.000,0.000000
1 Jul 2024 01:41:00.000,0.000,0.000000
1 Jul 2024 01:41:10.000,0.000,0.000000
1 Jul 2024 01:41:20.000,0.000,0.000000
1 Jul 2024 01:41:30.000,0.000,0.000000
1 Jul 2024 01:41:40.000,0.000,0.000000
1 Jul 2024 01:41:50.000,0.000,0.000000
1 Jul 2024 01:42:00.000,0.000,0.000000
1 Jul 2024 01:42:10.000,0.000,0.000000
1 Jul 2024 01:42:20.000,0.000,0.000000
1 Jul 2024 01:42:30.000,0.000,0.000000
1 Jul 2024 01:42:40.000,0.000,0.000000
1 Jul 2024 01:42:50.000,0.000,0.000000
1 Jul 2024 01:43:00.000,0.000,0.000000
1 Jul 2024 01:43:10.000,0.000,0.000000
1 Jul 2024 01:43:20.000,0.000,0.000000
1 Jul 2024 01:43:30.000,0.000,0.000000
1 Jul 2024 01:43:40.000,0.000,0.000000
1 Jul 2024 01:43:50.000,0.000,0.000000
1 Jul 2024 01:44:00.000,0.000,0.000000
1 Jul 2024 01:44:10.000,0.000,0.000000
1 Jul 2024 01:44:20.000,0.000,0.000000
1 Jul 2024 01:44:30.000,0.000,0.000000
1 Jul 2024 01:44:40.000,0.000,0.000000
1 Jul 2024 01:44:50.000,0.000,0.000000
1 Jul 2024 01:45:00.000,0.000,0.000000
1 Jul 2024 01:45:10.000,0.000,0.000000
1 Jul 2024 01:45:20.000,0.000,0.000000
1 Jul 2024 01:45:30.000,3.184,1.000000
1 Jul 2024 01:45:40.000,6.170,1.000000
1 Jul 2024 01:45:50.000,8.721,1.000000
1 Jul 2024 01:46:00.000,8.682,1.000000
1 Jul 2024 01:46:10.000,4.197,1.000000
1 Jul 2024 01:46:20.000,2.717,1.000000
1 Jul 2024 01:46:30.000,4.439,1.000000
1 Jul 2024 01:46:40.000,2.936,1.000000
1 Jul 2024 01:46:50.000,1.011,1.000000
1 Jul 2024 01:47:00.000,4.673,1.000000
1 Jul 2024 01:47:10.000,6.840,1.000000
1 Jul 2024 01:47:20.000,9.301,1.000000
1 Jul 2024 01:47:30.000,7.235,1.000000
1 Jul 2024 01:47:40.000,2.302,1.000000
1 Jul 2024 01:47:50.000,3.833,1.000000
1 Jul 2024 01:48:00.000,4.182,1.000000
1 Jul 2024 01:48:10.000,1.514,1.000000
1 Jul 2024 01:48:20.000,2.643,1.000000
1 Jul 2024 01:48:30.000,5.861,1.000000
1 Jul 2024 01:48:40.000,8.364,1.000000
1 Jul 2024 01:48:50.000,8.987,1.000000
1 Jul 2024 01:49:00.000,5.047,1.000000
1 Jul 2024 01:49:10.000,2.497,1.000000
1 Jul 2024 01:49:20.000,4.387,1.000000
1 Jul 2024 01:49:30.000,3.336,1.000000
1 Jul 2024 01:49:40.000,0.468,1.000000
1 Jul 2024 01:49:50.000,4.209,1.000000
1 Jul 2024 01:50:00.000,6.670,1.000000
1 Jul 2024 01:50:10.000,9.203,1.000000
1 Jul 2024 01:50:20.000,7.805,1.000000
1 Jul 2024 01:50:30.000,2.366,1.000000
1 Jul 2024 01:50:40.000,3.518,1.000000
1 Jul 2024 01:50:50.000,4.333,1.000000
1 Jul 2024 01:51:00.000,2.019,1.000000
1 Jul 2024 01:51:10.000,2.089,1.000000
1 Jul 2024 01:51:20.000,5.505,1.000000
1 Jul 2024 01:51:30.000,7.903,1.000000
1 Jul 2024 01:51:40.000,9.186,1.000000
1 Jul 2024 01:51:50.000,5.842,1.000000
1 Jul 2024 01:52:00.000,2.514,1.000000
1 Jul 2024 01:52:10.000,4.274,1.000000
1 Jul 2024 01:52:20.000,3.680,1.000000
1 Jul 2024 01:52:30.000,0.365,1.000000
1 Jul 2024 01:52:40.000,3.707,1.000000
1 Jul 2024 01:52:50.000,6.458,1.000000
1 Jul 2024 01:53:00.000,9.008,1.000000
1 Jul 2024 01:53:10.000,8.281,1.000000
1 Jul 2024 01:53:20.000,3.291,1.000000
1 Jul 2024 01:53:30.000,3.139,1.000000
1 Jul 2024 01:53:40.000,4.424,1.000000
1 Jul 2024 01:53:50.000,2.487,1.000000
1 Jul 2024 01:54:00.000,1.546,1.000000
1 Jul 2024 01:54:10.000,5.107,1.000000
1 Jul 2024 01:54:20.000,7.375,1.000000
1 Jul 2024 01:54:30.000,9.299,1.000000
1 Jul 2024 01:54:40.000,6.572,1.000000
1 Jul 2024 01:54:50.000,2.451,1.000000
1 Jul 2024 01:55:00.000,4.084,1.000000
1 Jul 2024 01:55:10.000,3.962,1.000000
1 Jul 2024 01:55:20.000,0.957,1.000000
1 Jul 2024 01:55:30.000,3.184,1.000000
1 Jul 2024 01:55:40.000,6.171,1.000000
1 Jul 2024 01:55:50.000,8.721,1.000000
1 Jul 2024 01:56:00.000,8.682,1.000000
1 Jul 2024 01:56:10.000,4.195,1.000000
1 Jul 2024 01:56:20.000,2.717,1.000000
1 Jul 2024 01:56:30.000,4.437,1.000000
1 Jul 2024 01:56:40.000,2.935,1.000000
1 Jul 2024 01:56:50.000,1.011,1.000000
1 Jul 2024 01:57:00.000,4.674,1.000000
1 Jul 2024 01:57:10.000,6.842,1.000000
1 Jul 2024 01:57:20.000,9.302,1.000000
1 Jul 2024 01:57:30.000,7.233,1.000000
1 Jul 2024 01:57:40.000,2.302,1.000000
1 Jul 2024 01:57:50.000,3.834,1.000000
1 Jul 2024 01:58:00.000,4.183,1.000000
1 Jul 2024 01:58:10.000,1.515,1.000000
1 Jul 2024 01:58:20.000,2.645,1.000000
1 Jul 2024 01:58:30.000,5.863,1.000000
1 Jul 2024 01:58:40.000,8.365,1.000000
1 Jul 2024 01:58:50.000,8.988,1.000000
1 Jul 2024 01:59:00.000,5.047,1.000000
1 Jul 2024 01:59:10.000,2.496,1.000000
1 Jul 2024 01:59:20.000,4.388,1.000000
1 Jul 2024 01:59:30.000,3.335,1.000000
1 Jul 2024 01:59:40.000,0.471,1.000000
1 Jul 2024 01:59:50.000,4.209,1.000000
1 Jul 2024 02:00:00.000,6.669,1.000000
